Latitude,Longitude,Species,Count,Date
21.42774248,-157.7596956,"African Silverbill (10) 2024-02-10, American Wigeon (36) 2024-02-19, Black Noddy (103) 2023-10-27, Black-bellied Plover (7) 2023-01-22, Black-crowned Night Heron (166) 2024-02-10, Black-necked Stilt (213) 2024-02-19, Brant (24) 2024-02-06, Bristle-thighed Curlew (17) 2023-03-31, Brown Noddy (4) 2019-08-18, Caspian Tern (57) 2024-02-10, Chestnut Munia (33) 2024-02-19, Common Gallinule (4) 2023-04-24, Common Myna (130) 2024-02-19, Common Waxbill (145) 2024-02-19, Eurasian Wigeon (35) 2024-02-19, Gray Francolin (40) 2024-02-19, Great Frigatebird (77) 2023-06-03, Hawaiian Coot (48) 2024-02-19, House Finch (146) 2024-02-10, House Sparrow (12) 2023-04-24, Java Sparrow (71) 2024-02-19, Laughing Gull (14) 2024-02-19, Feral Mallard (113) 2024-02-10, Muscovy Duck (1) 2020-01-19, Northern Cardinal (133) 2024-02-10, Northern Mockingbird (1) 2024-02-19, Northern Pintail (25) 2024-02-19, Northern Shoveler (6) 2023-01-22, Pacific Golden-Plover (154) 2024-02-19, Red Avadavat (5) 2021-10-15, Red Junglefowl (13) 2024-02-06, Red-billed Leiothrix (23) 2024-02-19, Red-crested Cardinal (146) 2024-02-19, Red-footed Booby (1) 2019-03-13, Red-tailed Tropicbird (1) 2022-08-25, Red-vented Bulbul (144) 2024-02-19, Red-whiskered Bulbul (49) 2024-02-10, Rock Pigeon (33) 2024-02-19, Ruddy Turnstone (24) 2024-02-10, Saffron Finch (4) 2024-02-19, Sanderling (12) 2024-01-01, Scaly-breasted Munia (80) 2024-02-06, Short-eared Owl (2) 2023-02-07, Sooty Tern (3) 2023-01-22, Spotted Dove (94) 2024-02-19, Wandering Tattler (91) 2024-02-10, Warbling White-eye (165) 2024-02-19, Western Cattle Egret (211) 2024-02-19, White-rumped Shama (180) 2024-02-10, Yellow-fronted Canary (25) 2023-03-31, Zebra Dove",186,2024-02-19
21.30949596,-157.654652,"African Silverbill (22) 2023-08-02, Black Noddy (10) 2023-11-02, Black-crowned Night Heron (3) 2022-04-24, Black-necked Stilt (6) 2022-04-19, Brown Booby (150) 2024-02-25, Brown Noddy (33) 2023-11-24, Chestnut Munia (3) 2023-10-22, Common Myna (332) 2024-02-27, Common Waxbill (62) 2024-02-20, Eurasian Skylark (1) 2022-03-27, Gray-backed Tern (2) 2022-12-14, Great Frigatebird (190) 2024-02-05, House Finch (47) 2023-11-23, House Sparrow (15) 2023-07-07, Japanese Bush Warbler (4) 2021-07-22, Java Sparrow (14) 2023-04-28, Laysan Albatross (6) 2023-06-13, Feral Mallard  (2) 2021-04-25, Masked Booby (60) 2024-02-05, Northern Cardinal (16) 2022-06-16, Northern Mockingbird (6) 2022-10-21, Pacific Golden-Plover (15) 2024-02-24, Red Avadavat (1) 2023-04-29, Red Junglefowl (4) 2022-01-02, Red-billed Leiothrix (2) 2020-01-22, Red-billed Tropicbird (4) 2023-03-13, Red-crested Cardinal (178) 2024-02-19, Red-footed Booby (389) 2024-02-27, Red-tailed Tropicbird (179) 2024-02-25, Red-vented Bulbul (206) 2024-02-27, Red-whiskered Bulbul (9) 2023-10-22, Rock Pigeon (191) 2024-02-25, Rose-ringed Parakeet (2) 2023-02-25, Ruddy Turnstone (6) 2023-01-20, Saffron Finch (1) 2021-12-18, Sanderling (1) 2021-11-17, Scaly-breasted Munia (5) 2023-03-17, Sooty Tern (261) 2024-02-27, Spotted Dove (137) 2024-02-24, Wandering Tattler (18) 2023-08-02, Warbling White-eye (48) 2024-01-18, Wedge-tailed Shearwater (98) 2023-11-04, Western Cattle Egret (47) 2023-12-06, White Tern (62) 2024-02-24, White-rumped Shama (5) 2023-10-18, White-tailed Tropicbird (49) 2024-02-20, Yellow-fronted Canary (4) 2023-03-05, Zebra Dove",295,2024-02-27
21.33063251,-158.117271,"African Silverbill (7) 2023-06-02, American Wigeon (2) 2022-12-01, Black Francolin (7) 2022-07-07, Black Swan (36) 2024-02-09, Black-crowned Night Heron (63) 2024-02-16, Black-necked Stilt (56) 2024-02-06, Brown Booby (14) 2024-01-20, Chestnut Munia (60) 2023-07-20, Common Gallinule (1) 2023-04-22, Common Myna (346) 2024-02-09, Common Waxbill (180) 2024-02-09, Eurasian Skylark (4) 2023-02-08, Gray Francolin (62) 2023-06-02, Great Frigatebird (7) 2022-07-11, Hawaiian Coot (66) 2024-02-09, House Finch (153) 2024-01-20, House Sparrow (117) 2024-02-06, Japanese Bush Warbler (1) 2020-03-04, Java Sparrow (76) 2024-02-06, Long-billed Dowitcher (2) 2022-11-30, Feral Mallard (63) 2024-02-0, Muscovy Duck (25) 2024-01-02, Northern Cardinal (29) 2023-06-02, Northern Mockingbird (11) 2023-01-21, Northern Shoveler (1) 2024-01-20, Pacific Golden-Plover (246) 2024-02-09, Peregrine Falcon (1) 2020-03-02, Red Avadavat (7) 2022-08-31, Red Junglefowl (5) 2024-02-06, Red-billed Leiothrix (2) 2024-01-20, Red-crested Cardinal (255) 2024-02-09, Red-footed Booby (2) 2020-03-01, Red-vented Bulbul (229) 2024-02-09, Red-whiskered Bulbul (18) 2024-01-20, Rock Pigeon (13) 2023-06-10, Rose-ringed Parakeet (2) 2023-04-09, Ruddy Turnstone (86) 2024-02-09, Saffron Finch (216) 2024-02-09, Sanderling (2) 2022-09-22, Scaly-breasted Munia (8) 2023-12-02, Short-eared Owl (1) 2023-01-10, Snow Goose (3) 2021-02-11, Sooty Tern (1) 2020-03-04, Spotted Dove (191) 2024-02-09, Wandering Tattler (27) 2023-10-19, Warbling White-eye (102) 2024-02-06, Wedge-tailed Shearwater (1) 2022-07-11, Western Cattle Egret (154) 2024-02-09, White Tern (1) 2022-11-06, White-rumped Shama (13) 2023-01-16, Yellow-fronted Canary (23) 2023-06-20, Zebra Dove",317,2024-02-09
21.39146651,-157.7407107,"Black-crowned Night Heron (320) 2024-02-20, Black-necked Stilt (400) 2024-02-20, Bristle-thighed Curlew (1) 2022-09-29, Brown Booby (1) 2021-01-12, Chestnut Munia (10) 2023-12-10, Common Gallinule (376) 2024-02-20, Common Myna (237) 2024-02-20, Common Waxbill (129) 2024-02-19, Eurasian Skylark (1) 2022-09-29, Gray Francolin (2) 2023-12-10, Great Frigatebird (8) 2023-07-17, Green-winged Teal (4) 2021-07-19, Hawaiian Coot (441) 2024-02-20, House Finch (80) 2024-02-10, House Sparrow (149) 2024-02-19, Indian Peafowl (1) 2022-12-18, Java Sparrow (61) 2024-02-20, Laughing Gull (3) 2021-04-14, Feral Mallard (352) 2024-02-20, Muscovy Duck (22) 2023-12-31, Northern Cardinal (64) 2024-02-18, Northern Mockingbird (2) 2021-11-29, Northern Pintail (16) 2022-12-26, Northern Shoveler (4) 2022-03-07, Pacific Golden-Plover (218) 2024-02-09, Pectoral Sandpiper (1) 2020-09-27, Peregrine Falcon (1) 2022-10-15, Red Avadavat (4) 2023-12-10, Red Junglefowl (189) 2024-02-20, Red-crested Cardinal (180) 2024-02-20, Red-tailed Tropicbird (1) 2021-05-04, Red-vented Bulbul (179) 2024-02-18, Red-whiskered Bulbul (52) 2024-02-18, Ring-necked Duck (8) 2023-11-10, Rock Pigeon (246) 2024-02-20, Rose-ringed Parakeet (2) 2024-02-08, Ruddy Turnstone (59) 2023-12-31, Saffron Finch (3) 2023-12-10, Sanderling (3) 2023-01-08, Scaly-breasted Munia (65) 2023-12-10, Sooty Tern (1) 2022-12-18, Spotted Dove (196) 2024-02-20, Wandering Tattler (124) 2024-02-03, Warbling White-eye (111) 2024-02-09, Wedge-tailed Shearwater (1) 2022-09-29, Western Cattle Egret (301) 2024-02-20, White Tern (1) 2019-11-04, White-faced Ibis (1) 2021-10-14, White-rumped Shama (22) 2023-11-17, Wilson's Snipe (1) 2021-11-15, Yellow-fronted Canary (5) 2024-01-26, Zebra Dove",274,2024-02-20
21.28255152,-157.6741736,"African Silverbill (4) 2023-07-27, Black Noddy (3) 2023-04-08, Black-crowned Night Heron (2) 2022-10-11, Black-footed Albatross (3) 2024-02-23, Black-necked Stilt (1) 2022-06-02, Brown Booby (356) 2024-02-29, Brown Noddy (46) 2024-01-17, Chestnut Munia (2) 2022-07-22, Common Myna (156) 2024-02-23, Common Waxbill (42) 2023-12-03, Gray-backed Tern (4) 2024-02-06, Great Frigatebird (153) 2024-02-23, Herring Gull (2) 2020-01-16, House Finch (39) 2024-02-12, House Sparrow (25) 2024-02-23, Inca Tern (71) 2022-01-03, Indian Peafowl (1) 2022-03-25, Java Sparrow (45) 2023-12-03, Laughing Gull (13) 2024-02-02, Laysan Albatross (15) 2024-02-02, Feral Mallard (1) 2022-06-02, Masked Booby (61) 2024-02-29, Northern Cardinal (6) 2023-03-14, Northern Mockingbird (1) 2023-03-10, Pacific Golden-Plover (140) 2024-02-23, Red Avadavat (2) 2023-12-03, Red Junglefowl (13) 2023-03-08, Red-billed Leiothrix (1) 2021-03-11, Red-billed Tropicbird (244) 2024-02-29, Red-crested Cardinal (114) 2024-02-23, Red-footed Booby (314) 2024-02-29, Red-tailed Tropicbird (652) 2024-02-29, Red-vented Bulbul (98) 2024-02-29, Red-whiskered Bulbul (3) 2022-06-15, Rock Pigeon (614) 2024-02-29, Ruddy Turnstone (90) 2024-01-27, Saffron Finch (5) 2024-02-23, Sanderling (1) 2021-12-04, Scaly-breasted Munia (3) 2022-07-27, Snow Goose (2) 2021-05-10, Sooty Shearwater (3) 2023-05-17, Sooty Tern (401) 2024-02-29, Spotted Dove (68) 2024-02-29, Wandering Tattler (182) 2024-02-23, Warbling White-eye (7) 2023-04-29, Wedge-tailed Shearwater (73) 2024-01-12, Western Cattle Egret (107) 2024-02-23, White Tern (213) 2024-02-29, White-rumped Shama (2) 2024-01-26, White-tailed Tropicbird (81) 2024-02-20, Zebra Dove",153,2024-02-29
21.37515436,-158.0012607,"African Silverbill (27) 2023-02-05, American Wigeon (2) 2022-04-03, Black-crowned Night Heron (149) 2024-01-01, Black-necked Stilt (245) 2024-02-11, Chestnut Munia (35) 2023-10-08, Common Gallinule (151) 2024-01-10, Common Myna (163) 2023-12-31, Common Snipe (5) 2020-02-23, Common Tern (5) 2024-02-20, Common Waxbill (178) 2024-02-11, Common/Wilson's Snipe (1) 2022-11-22, Dunlin (38) 2023-01-18, Gray Francolin (62) 2024-02-11, Greater White-fronted Goose (1) 2020-10-13, Green-winged Teal (27) 2020-03-14, Hawaiian Coot (177) 2024-01-10, House Finch (85) 2024-01-01, House Sparrow (50) 2024-01-10, Java Sparrow (62) 2023-02-20, Laughing Gull (16) 2021-04-06, Lesser Scaup (2) 2019-12-03, Lesser Yellowlegs (5) 2024-01-01, Long-billed Dowitcher (33) 2024-02-20, Feral Mallard (185) 2024-02-11, Mourning Dove (2) 2020-10-25, Muscovy Duck (1) 2023-02-20, Northern Cardinal (124) 2024-02-11, Northern Mockingbird (1) 2020-02-24, Northern Pintail (24) 2022-03-14, Northern Shoveler (8) 2024-01-10, Pacific Golden-Plover (217) 2024-02-11, Pectoral Sandpiper (4) 2021-04-04, Red Avadavat (10) 2023-03-20, Red Junglefowl (28) 2024-01-01, Red-crested Cardinal (147) 2024-02-11, Red-vented Bulbul (222) 2024-01-01, Red-whiskered Bulbul (49) 2024-01-07, Rock Pigeon (63) 2024-01-01, Rose-ringed Parakeet (52) 2024-02-11, Ruddy Turnstone (145) 2024-02-11, Ruff (9) 2020-09-18, Saffron Finch (48) 2023-10-23, Sanderling (114) 2024-02-11, Scaly-breasted Munia (18) 2023-09-29, Semipalmated Plover (7) 2020-09-01, Semipalmated Sandpiper (10) 2019-12-11, Sharp-tailed Sandpiper (20) 2019-12-11, Short-billed Dowitcher (1) 2020-08-31, Spotted Dove (249) 2024-01-10, Wandering Tattler (108) 2024-01-01, Warbling White-eye (134) 2024-01-01, Western Cattle Egret (247) 2024-01-10, White-faced Ibis (4) 2019-11-24, White-rumped Shama (73) 2024-02-11, Wilson's Snipe (4) 2023-01-02, Yellow-fronted Canary (3) 2020-08-28, Zebra Dove",203,2024-02-11
21.27466323,-157.8284506,"Barn Owl (2) 2022-08-20, Black-crowned Night Heron (112) 2024-02-23, Black-footed Albatross (1) 2023-01-18, Black-necked Stilt (2) 2023-09-08, Blue-crowned Parakeet (1) 2022-01-20, Brown Booby (18) 2023-11-12, Brown Noddy (5) 2020-02-23, Chestnut Munia (3) 2021-11-01, Common Gallinule (1) 2021-11-01, Common Myna (377) 2024-02-23, Common Waxbill (70) 2024-01-01, Great Frigatebird (29) 2024-01-22, House Finch (168) 2024-02-23, House Sparrow (433) 2024-02-23, Indian Peafowl (2) 2023-06-22, Java Sparrow (63) 2023-12-28, Laysan Albatross (2) 2023-03-19, Feral Mallard (79) 2024-02-18, Masked Booby (1) 2020-01-03, Mourning Dove (1) 2023-03-22, Muscovy Duck (4) 2023-06-22, Northern Cardinal (7) 2023-08-02, Northern Mockingbird (4) 2023-02-07, Pacific Golden-Plover (58) 2024-02-18, Peregrine Falcon (1) 2024-01-28, Red Junglefowl (39) 2024-01-01, Red-billed Leiothrix (4) 2023-11-16, Red-crested Cardinal (180) 2024-02-23, Red-footed Booby (7) 2023-05-20, Red-masked Parakeet (3) 2023-10-15, Red-tailed Tropicbird (6) 2023-10-15, Red-vented Bulbul (255) 2024-02-23, Red-whiskered Bulbul (35) 2024-02-26, Rock Pigeon (436) 2024-02-23, Rose-ringed Parakeet (159) 2024-02-18, Saffron Finch (3) 2023-07-31, Sanderling (1) 2022-09-18, Scaly-breasted Munia (3) 2022-07-12, Sooty Shearwater (1) 2023-10-20, Sooty Tern (6) 2023-05-29, Spotted Dove (189) 2024-02-22, Wandering Tattler (5) 2023-10-11, Warbling White-eye (71) 2024-02-22, Wedge-tailed Shearwater (10) 2023-05-20, Western Cattle Egret (107) 2024-02-04, White Tern (572) 2024-02-23, White-rumped Shama (13) 2023-11-24, White-tailed Tropicbird (4) 2019-10-09, Yellow-fronted Canary (63) 2024-02-19, Zebra Dove",317,2024-02-23
21.2745958,-157.818813,"African Silverbill (10) 2020-07-29, American Wigeon (1) 2023-01-30, Barn Owl (14) 2022-01-31, Black-crowned Night Heron (213) 2024-02-29, Black-necked Stilt (2) 2020-01-27, Brown Booby (15) 2023-11-22, Chestnut Munia (2) 2022-06-09, Common Myna (537) 2024-02-29, Common Waxbill (262) 2024-02-29, Eurasian Skylark (1) 2019-12-10, Great Frigatebird (15) 2024-01-29, Hawaiian Coot (1) 2022-11-14, Helmeted Guineafowl (1) 2023-04-10, House Finch (264) 2024-02-26, House Sparrow (404) 2024-02-28, Indian Peafowl (30) 2024-01-21, Japanese Bush Warbler (4) 2022-08-21, Java Sparrow (169) 2024-02-24, Feral Mallard (145) 2024-02-24, Muscovy Duck (8) 2022-06-24, Northern Cardinal (21) 2024-02-20, Northern Mockingbird (20) 2024-02-19, Northern Pintail (2) 2023-12-05, Orange-cheeked Waxbill (1) 2022-05-28, Pacific Golden-Plover (192) 2024-02-29, Red Avadavat (2) 2022-11-24, Red Junglefowl (169) 2024-02-24, Red-billed Leiothrix (6) 2024-02-20, Red-crested Cardinal (388) 2024-02-29, Red-crowned Parrot (4) 2024-01-03, Red-footed Booby (3) 2024-02-04, Red-masked Parakeet (5) 2024-01-25, Red-tailed Tropicbird (1) 2023-04-04, Red-vented Bulbul (385) 2024-02-28, Red-whiskered Bulbul (101) 2024-02-19, Rock Pigeon (441) 2024-02-26, Rose-ringed Parakeet (316) 2024-02-29, Ruddy Turnstone (3) 2023-12-17, Saffron Finch (29) 2024-02-29, Sanderling (1) 2023-02-26, Scaly-breasted Munia (23) 2024-01-20, Short-eared Owl (1) 2022-12-14, Sooty Tern (6) 2023-04-06, Spotted Dove (390) 2024-02-28, Wandering Tattler (6) 2022-12-05, Warbling White-eye (220) 2024-02-20, Wedge-tailed Shearwater (5) 2023-04-04, Western Cattle Egret (323) 2024-02-24, White Tern (426) 2024-02-28, White-rumped Shama (76) 2024-02-20, White-tailed Tropicbird (4) 2023-09-25, Yellow-fronted Canary (213) 2024-02-24, Zebra Dove",482,2024-02-29
21.63747047,-158.0574412,"African Silverbill (13) 2023-12-19, Barn Owl (1) 2022-07-02, Black-crowned Night Heron (56) 2024-02-13, Black-necked Stilt (1) 2023-12-19, Brown Booby (1) 2023-02-22, Brown Noddy (1) 2023-09-01, Chestnut Munia (50) 2024-02-04, Common Gallinule (306) 2024-02-25, Common Myna (378) 2024-02-26, Common Waxbill (306) 2024-02-18, Erckel's Spurfowl (2) 2024-02-04, Gray Francolin (5) 2023-02-24, Great Frigatebird (4) 2023-07-13, Greater Scaup (1) 2023-12-04, Green-winged Teal (1) 2024-01-23, Hawaiian Coot (31) 2024-02-26, Helmeted Guineafowl (1) 2023-02-19, House Finch (89) 2024-02-18, House Sparrow (39) 2024-02-04, Indian Peafowl (200) 2024-02-15, Japanese Bush Warbler (5) 2023-05-16, Java Sparrow (75) 2024-02-11, Laughing Gull (1) 2023-01-23, Feral Mallard (53) 2024-02-15, Muscovy Duck (55) 2024-01-17, Muscovy Duck (3) 2023-12-23, Northern Cardinal (162) 2024-02-25, Northern Mockingbird (2) 2022-11-10, Northern Pintail (3) 2023-11-05, Oahu Amakihi (6) 2023-03-29, Pacific Golden-Plover (94) 2024-02-26, Red Avadavat (14) 2024-02-04, Red Junglefowl (114) 2024-02-06, Red-billed Leiothrix (144) 2024-02-18, Red-crested Cardinal (382) 2024-02-26, Red-footed Booby (1) 2024-01-01, Red-tailed Tropicbird (2) 2023-07-26, Red-vented Bulbul (365) 2024-02-25, Red-whiskered Bulbul (331) 2024-02-26, Ring-necked Duck (3) 2024-02-04, Rock Pigeon (24) 2024-02-25, Rose-ringed Parakeet (1) 2023-03-10, Ruddy Turnstone (3) 2023-02-22, Saffron Finch (50) 2024-02-26, Scaly-breasted Munia (169) 2024-02-25, Short-eared Owl (1) 2019-03-11, Spotted Dove (242) 2024-02-26, Wandering Tattler (4) 2023-11-15, Warbling White-eye (299) 2024-02-26, Western Cattle Egret (93) 2024-02-26, White Tern (1) 2022-05-07, White-rumped Shama (397) 2024-02-26, White-tailed Tropicbird (60) 2024-01-18, Yellow-fronted Canary (10) 2023-11-30, Zebra Dove",382,2024-02-26
21.30046348,-157.6547343,"African Silverbill (31) 2023-07-24, Barn Owl (3) 2019-05-11, Black Noddy (9) 2023-07-01, Black-crowned Night Heron (1) 2019-05-30, Black-necked Stilt (3) 2022-05-03, Brown Booby (167) 2024-02-24, Brown Noddy (62) 2024-01-29, Buller's Shearwater (1) 2022-06-18, Bulwer's Petrel (12) 2023-07-01, Chestnut Munia (5) 2023-08-26, Common Myna (202) 2024-02-25, Common Waxbill (100) 2024-02-25, Gray Francolin (2) 2023-01-25, Gray-backed Tern (1) 2021-10-05, Great Frigatebird (249) 2024-02-24, Hawaiian Petrel (3) 2023-07-01, House Finch (69) 2024-02-25, House Sparrow (10) 2023-04-27, Japanese Bush Warbler (1) 2023-04-09, Java Sparrow (46) 2024-02-25, Laysan Albatross (8) 2024-02-24, Masked Booby (120) 2024-02-24, Newell's Shearwater (1) 2023-04-29, Northern Cardinal (28) 2024-02-12, Northern Mockingbird (6) 2023-10-23, Pacific Golden-Plover (13) 2024-02-19, Red Avadavat (7) 2023-10-15, Red Junglefowl (2) 2024-01-29, Red-billed Leiothrix (2) 2024-01-06, Red-billed Tropicbird (3) 2024-01-29, Red-crested Cardinal (213) 2024-02-25, Red-footed Booby (269) 2024-02-25, Red-tailed Tropicbird (169) 2024-02-25, Red-vented Bulbul (239) 2024-02-25, Red-whiskered Bulbul (8) 2023-02-23, Rock Pigeon (153) 2024-02-25, Rose-ringed Parakeet (2) 2023-12-24, Ruddy Turnstone (2) 2021-10-19, Saffron Finch (2) 2023-12-02, Scaly-breasted Munia (28) 2024-02-25, Sooty Shearwater (8) 2023-05-16, Sooty Tern (182) 2024-02-25, Spotted Dove (130) 2024-02-25, Wandering Tattler (12) 2024-02-08, Warbling White-eye (57) 2024-02-21, Wedge-tailed Shearwater (112) 2023-12-21, Western Cattle Egret (21) 2024-02-08, White Tern (134) 2024-02-25, White-rumped Shama (4) 2023-03-10, White-tailed Tropicbird (68) 2024-01-26, Yellow-fronted Canary (3) 2023-12-24, Zebra Dove",280,2024-02-25
21.33971659,-158.1268595,"African Silverbill (1) 2022-12-19, American Wigeon (1) 2022-01-05, Barn Owl (1) 2022-01-25, Black Francolin (1) 2021-04-01, Black Swan (33) 2024-02-06, Black-crowned Night Heron (95) 2024-02-04, Black-necked Stilt (9) 2023-12-27, Bristle-thighed Curlew (1) 2023-01-15, Brown Booby (48) 2024-01-27, Brown Noddy (3) 2023-04-13, Chestnut Munia (10) 2023-05-11, Common Gallinule (2) 2023-09-09, Common Myna (261) 2024-02-24, Common Waxbill (88) 2024-02-04, Eurasian Skylark (1) 2021-04-01, Glaucous-winged Gull (1) 2021-01-05, Gray Francolin (2) 2021-04-01, Great Frigatebird (8) 2024-01-20, Great-tailed Grackle (1) 2022-07-29, Hawaiian Coot (54) 2024-02-24, House Finch (69) 2024-02-10, House Sparrow (152) 2024-02-24, Java Sparrow (43) 2024-02-04, Laughing Gull (1) 2024-01-25, Laysan Albatross (4) 2023-12-26, Long-billed Dowitcher (1) 2022-11-15, Feral Mallard (40) 2024-02-24, Mourning Dove (1) 2023-11-12, Muscovy Duck (13) 2024-01-08, Northern Cardinal (11) 2024-01-08, Northern Mockingbird (6) 2023-01-05, Pacific Golden-Plover (162) 2024-02-24, Red Junglefowl (26) 2024-01-29, Red-billed Leiothrix (3) 2022-04-06, Red-crested Cardinal (156) 2024-02-24, Red-footed Booby (4) 2024-01-08, Red-tailed Tropicbird (3) 2023-06-17, Red-vented Bulbul (189) 2024-02-10, Red-whiskered Bulbul (44) 2024-02-06, Rock Pigeon (42) 2024-02-18, Rose-ringed Parakeet (4) 2024-01-08, Ruddy Turnstone (30) 2024-02-24, Saffron Finch (82) 2024-02-24, Sanderling (3) 2022-11-15, Scaly-breasted Munia (6) 2023-04-12, Snow Goose (1) 2021-04-01, Sooty Tern (5) 2023-04-13, Spotted Dove (179) 2024-02-24, Wandering Tattler (42) 2024-02-04, Warbling White-eye (85) 2024-02-10, Wedge-tailed Shearwater (14) 2024-01-08, Western Cattle Egret (101) 2024-01-28, White Tern (14) 2023-05-11, White-faced Ibis (1) 2023-01-12, White-rumped Shama (6) 2024-01-20, White-tailed Tropicbird (2) 2023-04-10, Yellow-fronted Canary (2) 2024-01-08, Zebra Dove",204,2024-02-24
21.26556255,-157.8188851,"African Silverbill (33) 2022-12-27, Apapane (1) 2021-08-12, Barn Owl (1) 2024-02-19, Black-crowned Night Heron (104) 2024-02-29, Black-necked Stilt (4) 2023-10-27, Brown Booby (70) 2024-02-29, Bulwer's Petrel (1) 2023-08-07, Chestnut Munia (14) 2024-02-23, Common Gallinule (2) 2023-05-09, Common Myna (1677) 2024-02-29, Common Waxbill (1259) 2024-02-29, Gray Francolin (19) 2024-02-11, Great Frigatebird (33) 2023-10-25, Great-tailed Grackle (1) 2023-05-30, Hawaiian Coot (1) 2019-04-04, House Finch (943) 2024-02-29, House Sparrow (1305) 2024-02-29, Indian Peafowl (5) 2023-03-03, Japanese Bush Warbler (7) 2022-05-10, Java Sparrow (1001) 2024-02-29, Laughing Gull (1) 2024-02-29, Laysan Albatross (1) 2022-05-07, Feral Mallard (441) 2024-02-29, Mourning Dove (1) 2019-10-10, Muscovy Duck (25) 2023-11-10, Northern Cardinal (46) 2024-02-20, Northern Mockingbird (27) 2024-02-26, Northern Shoveler (1) 2024-02-19, Pacific Golden-Plover (1195) 2024-02-29, Peregrine Falcon (1) 2022-09-02, Red Avadavat (2) 2020-03-04, Red Junglefowl (755) 2024-02-29, Red-billed Leiothrix (2) 2024-01-09, Red-crested Cardinal (1505) 2024-02-29, Red-crowned Parrot (6) 2024-02-26, Red-footed Booby (12) 2024-02-04, Red-masked Parakeet (20) 2023-01-31, Red-tailed Tropicbird (1) 2022-03-15, Red-vented Bulbul (1378) 2024-02-29, Red-whiskered Bulbul (156) 2024-02-19, Rock Pigeon (1464) 2024-02-29, Rose-ringed Parakeet (1502) 2024-02-29, Ruddy Turnstone (2) 2023-02-08, Saffron Finch (287) 2024-02-29, Sanderling (3) 2022-03-15, Scaly-breasted Munia (84) 2024-02-09, Short-eared Owl (1) 2021-07-01, Sooty Tern (15) 2024-02-04, Spotted Dove (1188) 2024-02-29, Wandering Tattler (6) 2023-03-07, Warbling White-eye (712) 2024-02-29, Wedge-tailed Shearwater (10) 2023-08-10, Western Cattle Egret (987) 2024-02-29, White Tern (1320) 2024-02-29, White-rumped Shama (135) 2024-02-19, White-tailed Tropicbird (4) 2023-10-25, Yellow-fronted Canary (1287) 2024-02-29, Zebra Dove",1573,2024-02-29
21.28376344,-157.8380172,"African Silverbill (3) 2023-05-14, Barn Owl (1) 2024-01-30, Black Noddy (3) 2023-12-31, Black-crowned Night Heron (397) 2024-02-29, Black-necked Stilt (1) 2021-12-24, Blue-crowned Parakeet (1) 2024-01-15, Brown Booby (33) 2024-01-01, Brown Noddy (2) 2019-04-26, Chestnut Munia (9) 2024-01-27, Common Gallinule (1) 2023-03-01, Common Myna (925) 2024-02-22, Common Waxbill (579) 2024-02-22, Gray Francolin (1) 2022-01-10, Great Frigatebird (24) 2024-01-29, House Finch (370) 2024-02-21, House Sparrow (710) 2024-02-21, Indian Peafowl (1) 2019-11-18, Japanese Bush Warbler (3) 2023-12-22, Java Sparrow (422) 2024-02-21, Laughing Gull (9) 2023-02-05, Laysan Albatross (2) 2023-12-30, Feral Mallard (270) 2024-02-22, Masked Booby (1) 2022-03-27, Mourning Dove (3) 2022-04-04, Muscovy Duck (19) 2023-05-14, Northern Cardinal (30) 2024-01-30, Northern Mockingbird (7) 2023-12-29, Orange-cheeked Waxbill (5) 2023-12-06, Pacific Golden-Plover (446) 2024-02-22, Peregrine Falcon (123) 2024-01-29, Red Avadavat (3) 2023-05-14, Red Junglefowl (240) 2024-02-22, Red-billed Leiothrix (6) 2024-01-15, Red-crested Cardinal (622) 2024-02-22, Red-crowned Parrot (1) 2023-12-17, Red-footed Booby (8) 2023-12-30, Red-masked Parakeet (10) 2024-01-24, Red-tailed Tropicbird (5) 2023-02-26, Red-vented Bulbul (640) 2024-02-22, Red-whiskered Bulbul (106) 2024-02-20, Rock Pigeon (800) 2024-02-21, Rose-ringed Parakeet (402) 2024-02-22, Ruddy Turnstone (27) 2023-09-19, Saffron Finch (79) 2024-02-18, Sanderling (1) 2024-01-15, Scaly-breasted Munia (32) 2023-09-07, Sooty Shearwater (1) 2022-03-18, Sooty Tern (9) 2024-01-29, Spotted Dove (694) 2024-02-28, Wandering Tattler (23) 2023-12-12, Warbling White-eye (321) 2024-02-22, Wedge-tailed Shearwater (14) 2023-12-31, Western Cattle Egret (554) 2024-02-22, White Tern (960) 2024-02-22, White-rumped Shama (81) 2024-02-07, White-tailed Tropicbird (2) 2023-07-02, Yellow-fronted Canary (404) 2024-02-22, Zebra Dove",823,2024-02-22
